plan_id,plan_date,item_id,item_name,current_on_hand,net_available_inventory,stockout_risk_class,stockout_risk_probability,recommended_action,recommended_order_qty,recommended_order_multiple,expected_arrival_date,projected_days_of_supply,expected_holding_cost,expected_stockout_penalty,expected_total_cost,algorithm_used,reason_code,explanation,constraint_flags,approval_status,review_notes
140,2026-03-08,5544,10311,432,2765.0,Low,2.9023108029861023e-18,WAIT,0,0,,2304.166666666667,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
141,2026-03-08,5545,10323,55,646.0,Low,3.3268090764397668e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
142,2026-03-08,5548,10611,328,2579.0,Low,4.303741038892682e-22,WAIT,0,0,,2579.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
143,2026-03-08,5549,10623,86,641.0,Low,3.3385770045894923e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS,Pending,
144,2026-03-08,5552,15011,1008,7564.0,Low,9.852003842135055e-77,WAIT,0,0,,5042.666666666667,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
145,2026-03-08,5553,15020,474,4694.0,Low,0.00022329890644283827,WAIT,0,0,,547.6333333333333,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
146,2026-03-08,5556,15211,272,5189.0,Low,0.00015966895985187018,WAIT,0,0,,603.3720930232558,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
147,2026-03-08,5557,15220,207,2169.0,Low,1.6047884921675367e-16,WAIT,0,0,,2169.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS,Pending,
148,2026-03-08,5560,15311,654,3265.0,Low,1.1303890046067138e-33,WAIT,0,0,,3265.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
149,2026-03-08,5561,15320,287,1723.0,Low,3.3670194549628073e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS,Pending,
150,2026-03-08,5565,15611,719,3596.0,Low,2.892537101078348e-40,WAIT,0,0,,3596.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
151,2026-03-08,5566,15620,348,2105.0,Low,9.335607146710294e-16,WAIT,0,0,,2105.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
152,2026-03-08,5567,16011,5189,123006.0,Low,1.6712460103627053e-113,WAIT,0,0,,5861.85930408472,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
153,2026-03-08,5568,16211,4254,53079.0,Low,0.0,WAIT,0,0,,11311.918032786885,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
154,2026-03-08,5569,17011,1853,230242.0,Low,1.3254352047055935e-51,WAIT,0,0,,1106.3416978109983,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
155,2026-03-08,5570,17211,1790,14029.0,Low,4.740180720829102e-19,WAIT,0,0,,2338.1666666666665,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
156,2026-03-08,5572,20002,0,144.0,Low,3.2929803175589123e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (144.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED; OPEN_PO_EXISTS,Pending,
157,2026-03-08,5582,20223,0,148.0,Low,3.2934224028092644e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (148.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED; OPEN_PO_EXISTS,Pending,
158,2026-03-08,5597,20611,5,258.0,Low,3.3054799505922495e-06,REORDER,1000,2,2026-07-06,999.0,750.0,0.0,750.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (258.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 1000 units.",MOQ_APPLIED; HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
159,2026-03-08,5601,20811,20,124.0,Low,3.2901834444438698e-06,REORDER,1000,2,2026-07-06,999.0,750.0,0.0,750.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (124.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 1000 units.",MOQ_APPLIED; HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
160,2026-03-08,5602,20823,0,162.0,Low,3.2949689471158007e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (162.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED; OPEN_PO_EXISTS,Pending,
161,2026-03-08,5607,22011,12498,745699.0,Low,0.0,WAIT,0,0,,4342.464218392352,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
162,2026-03-08,5608,22211,778,12530.0,Low,1.154761046293374e-85,WAIT,0,0,,5338.869565217391,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
163,2026-03-08,5609,22311,694,45032.0,Low,0.0,WAIT,0,0,,28888.45283018868,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
164,2026-03-08,5610,22411,162,36497.0,Low,0.0,WAIT,0,0,,26069.285714285717,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
165,2026-03-08,5611,22511,1644,23791.0,Low,0.0,WAIT,0,0,,22054.430656934306,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
166,2026-03-08,5612,22611,2698,49733.0,Low,1.7286952575224213e-81,WAIT,0,0,,5144.793103448276,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
167,2026-03-08,5613,22711,520,7290.0,Low,5.153631474302243e-158,WAIT,0,0,,7290.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
168,2026-03-08,5614,22811,1110,4245.0,Low,4.923353794155867e-21,WAIT,0,0,,2497.0588235294117,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
169,2026-03-08,5615,22911,640,3862.0,Low,5.3270907136967085e-46,WAIT,0,0,,3862.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
170,2026-03-08,5616,23011,161,1679.0,Low,8.342983793794465e-09,WAIT,0,0,,1399.1666666666667,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
171,2026-03-08,5617,23211,749,7101.0,Low,1.266760415373684e-131,WAIT,0,0,,6647.744680851064,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
172,2026-03-08,5618,23311,1691,178009.0,Low,7.3174899188400816e-40,WAIT,0,0,,2287.5859756949294,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
173,2026-03-08,5621,25011,285,1948.0,Low,5.970892291695143e-14,WAIT,0,0,,1948.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
174,2026-03-08,5622,25023,0,513.0,Low,3.3333529719820757e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS,Pending,
175,2026-03-08,5625,25111,189,673.0,Low,8.694914683540433e-05,WAIT,0,0,,673.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
176,2026-03-08,5626,25123,91,492.0,Low,3.3214774445163075e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (492.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED; OPEN_PO_EXISTS,Pending,
177,2026-03-08,5627,25201,1,40.0,Low,3.2814436302635337e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (40.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED; OPEN_PO_EXISTS,Pending,
178,2026-03-08,5629,25211,72,1184.0,Low,2.7647089544257837e-07,WAIT,0,0,,1184.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
179,2026-03-08,5630,25223,65,860.0,Low,3.3655851143160217e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS,Pending,
180,2026-03-08,5631,25301,2,8.0,Low,3.2778723063911722e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (8.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED; OPEN_PO_EXISTS,Pending,
181,2026-03-08,5632,25302,34,1892.0,Low,3.4750223844833946e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS,Pending,
182,2026-03-08,5633,25311,155,2000.0,Low,3.739191857420846e-13,WAIT,0,0,,1875.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
183,2026-03-08,5640,25602,461,8644.0,Low,4.782106209666839e-189,WAIT,0,0,,7979.076923076924,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
184,2026-03-08,5641,25611,1273,8073.0,Low,1.002391520369039e-193,WAIT,0,0,,8073.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
185,2026-03-08,5642,25623,8,508.0,Low,3.3326947768484572e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS,Pending,
186,2026-03-08,5645,25811,571,1930.0,Low,8.670421462691835e-14,WAIT,0,0,,1930.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS,Pending,
187,2026-03-08,5646,25823,61,1075.0,Low,3.3857572679665975e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
188,2026-03-08,5648,27202,2,1047.0,Low,3.390239734393753e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
189,2026-03-08,5653,30411,0,11068.0,Low,3.986522682723495e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS,Pending,
190,2026-03-08,5654,30501,0,140.0,Low,3.2925381366535165e-06,REORDER,500,1,2026-07-06,999.0,125.0,0.0,125.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (140.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED; OPEN_PO_EXISTS,Pending,
191,2026-03-08,5656,30511,0,1284.0,Low,3.41489517806922e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
192,2026-03-08,5658,31002,0,42.0,Low,3.281674974637357e-06,REORDER,500,1,2026-07-06,999.0,125.0,0.0,125.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (42.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED; OPEN_PO_EXISTS,Pending,
193,2026-03-08,5663,36011,0,4052.0,Low,3.6711423134526188e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS,Pending,
194,2026-03-08,5963,75005,19,151.0,Low,3.2932206935365747e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (151.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED; OPEN_PO_EXISTS,Pending,
195,2026-03-08,5964,75003,108,538.0,Low,3.3226657605101708e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS,Pending,
196,2026-03-08,5965,75004,47,95.0,Low,3.2848051564530503e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (95.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED; OPEN_PO_EXISTS,Pending,
197,2026-03-08,5967,R3PF,0,100.0,Low,3.288111078559681e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (100.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED; OPEN_PO_EXISTS,Pending,
198,2026-03-08,5968,R4PF,0,100.0,Low,3.288111078559681e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (100.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED; OPEN_PO_EXISTS,Pending,
199,2026-03-08,5969,R6PF,0,200.0,Low,3.299160781681592e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (200.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED; OPEN_PO_EXISTS,Pending,
